contract_id,text,text_norm,label,source,subset
INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,The maximum royalty rate identified in the table herein includes an initial base rate of 3% for each Ezairo DSP platform and 1% for each Single Chip Hearing Aid (SCHA) sold,the maximum royalty rate identified in the table herein includes an initial base rate of 3 for each ezairo dsp platform and 1 for each single chip hearing aid scha sold,Revenue/Profit Sharing,CUAD_train_contracts,cuad_train
INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,"The Minimum Payment consists of the Access Fee of US$300,000 per annum and the Second Component that increases from year to year.",the minimum payment consists of the access fee of us 300 000 per annum and the second component that increases from year to year,Minimum Commitment,CUAD_train_contracts,cuad_train
INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,Minimum Payment Schedule (All amounts are in US Dollars):,minimum payment schedule all amounts are in us dollars,Minimum Commitment,CUAD_train_contracts,cuad_train
INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,"PAYMENT YEAR MINIMUM PAYMENT ACCESS FEE SECOND COMPONENT Year 1 $400,000 $300,000 $100,000 Year 2 $700,000 $300,000 $400,000 Year 3 $1,100,000 $300,000 $800,000 Year 4 $1,600,000 $300,000 $1,300,000 Year 5 $2,100,000 $300,000 $1,800,000",payment year minimum payment access fee second component year 1 400 000 300 000 100 000 year 2 700 000 300 000 400 000 year 3 1 100 000 300 000 800 000 year 4 1 600 000 300 000 1 300 000 year 5 2 100 000 300 000 1 800 000,Minimum Commitment,CUAD_train_contracts,cuad_train
INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,"Dynamic Hearing grants to IntriCon in accordance with this Agreement, for the Term, a license, to Use Dynamic Hearing's Technology, Software and Documentation developed as of the Commencement Date to manufacture, import, sell and offer for sale throughout the Territory, Products containing Dynamic Hearing's Technology and Software.",dynamic hearing grants to intricon in accordance with this agreement for the term a license to use dynamic hearing s technology software and documentation developed as of the commencement date to manufacture import sell and offer for sale throughout the territory products containing dynamic hearing s technology and software,License Grant,CUAD_train_contracts,cuad_train
INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,"(a) such inspection, copying or audit must only be made after at least one Business Day's written notice; (b) such audit must not unreasonably interfere with the day to day operations of IntriCon; and (c) such audit must be at Dynamic Hearing's expense unless the auditor finds an underpayment royalty due under this Agreement in excess of 5% in which case IntriCon must reimburse Dynamic Hearing's reasonable cost of such audit; and (d) Audits will be limited to one audit in any calendar year.",a such inspection copying or audit must only be made after at least one business day s written notice b such audit must not unreasonably interfere with the day to day operations of intricon and c such audit must be at dynamic hearing s expense unless the auditor finds an underpayment royalty due under this agreement in excess of 5 in which case intricon must reimburse dynamic hearing s reasonable cost of such audit and d audits will be limited to one audit in any calendar year,Post-Termination Services,CUAD_train_contracts,cuad_train
INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,"Notwithstanding anything herein to the contrary, IntriCon shall have a right after termination to continue selling existing products that include the Dynamic Hearing Technology as long as IntriCon pays the appropriate royalties in accordance with the payment clauses in section 4.9 and, for the avoidance of doubt, such other clauses of this Agreement (including 4.3, 4.10, 5, 6 and 10.1 will continue to apply in respect of such sales.",notwithstanding anything herein to the contrary intricon shall have a right after termination to continue selling existing products that include the dynamic hearing technology as long as intricon pays the appropriate royalties in accordance with the payment clauses in section 4 9 and for the avoidance of doubt such other clauses of this agreement including 4 3 4 10 5 6 and 10 1 will continue to apply in respect of such sales,Post-Termination Services,CUAD_train_contracts,cuad_train
INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,"IntriCon must make all such records available for inspection, copying and audit by an independent auditor appointed by Dynamic Hearing (and to which IntriCon has no reasonable objection) during ordinary business hours at any time during the Term and for a period of one year following the expiration or earlier termination of this Agreement, provided that:",intricon must make all such records available for inspection copying and audit by an independent auditor appointed by dynamic hearing and to which intricon has no reasonable objection during ordinary business hours at any time during the term and for a period of one year following the expiration or earlier termination of this agreement provided that,Post-Termination Services,CUAD_train_contracts,cuad_train
INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,such audit must be at Dynamic Hearing's expense unless the auditor finds an underpayment royalty due under this Agreement in excess of 5% in which case IntriCon must reimburse Dynamic Hearing's reasonable cost of such audit;,such audit must be at dynamic hearing s expense unless the auditor finds an underpayment royalty due under this agreement in excess of 5 in which case intricon must reimburse dynamic hearing s reasonable cost of such audit,Audit Rights,CUAD_train_contracts,cuad_train
INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,"IntriCon is not liable in any way to Dynamic Hearing for any indirect, consequential, third party, special or incidental harm, liability, expense, cost, loss or damage, loss of profits, loss of data, exemplary damages or any other indirect commercial or economic loss of any kind whatsoever incurred by Dynamic Hearing whether in negligence, tort, equity, contract or otherwise, arising in connection with this Agreement;",intricon is not liable in any way to dynamic hearing for any indirect consequential third party special or incidental harm liability expense cost loss or damage loss of profits loss of data exemplary damages or any other indirect commercial or economic loss of any kind whatsoever incurred by dynamic hearing whether in negligence tort equity contract or otherwise arising in connection with this agreement,Cap On Liability,CUAD_train_contracts,cuad_train
